DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 11,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],90,4,00:00:12.7584663,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 12,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],91,4,00:00:12.8253986,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 13,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],92,4,00:00:12.9239215,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 14,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],93,4,00:00:13.0087703,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 15,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],94,4,00:00:13.0510264,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 16,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],95,4,00:00:13.1292325,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 17,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],96,4,00:00:13.2004094,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 18,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],97,4,00:00:13.3607448,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:32,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 19,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],98,4,00:00:13.3893405,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 20,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],99,4,00:00:13.4842744,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 21,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],100,4,00:00:13.5375453,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 22,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],101,4,00:00:13.6095975,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 23,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],102,4,00:00:13.7069615,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 24,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],103,4,00:00:13.7594654,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 25,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],104,4,00:00:13.8394155,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 26,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],105,4,00:00:13.9394087,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 27,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],106,4,00:00:13.9846546,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 28,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],107,4,00:00:14.0574667,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 29,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],108,4,00:00:14.1412077,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 30,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],109,4,00:00:14.2107441,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 31,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],110,4,00:00:14.2840251,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:33,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 32,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],111,4,00:00:14.3562928,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 33,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],112,4,00:00:14.4311141,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 34,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],113,4,00:00:14.5340862,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 35,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],114,4,00:00:14.5816413,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 36,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],115,4,00:00:14.6560977,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 37,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],116,4,00:00:14.7394232,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 38,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],117,4,00:00:14.8145729,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 39,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],118,4,00:00:14.8787432,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:29:34,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 40,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],119,4,00:00:14.9534827,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:30:45,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 2,Winning combination found,-1001,1,4,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],11,4,00:00:01.2617923,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:30:47,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 3,Winning combination found,-1001,1,4,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],47,4,00:00:02.7792481,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:40,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 2,Winning combination found,-1001,1,4,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],11,4,00:00:02.1247072,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:44,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 3,Winning combination found,-1001,1,4,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],47,4,00:00:06.5083820,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:46,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 4,Winning combination found,-1001,1,4,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],48,4,00:00:08.3687089,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:47,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 5,Winning combination found,-1001,1,4,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],52,4,00:00:09.0970564,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:49,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 6,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],85,4,00:00:10.9295220,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:50,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 7,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],86,4,00:00:11.9098248,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:51,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 8,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],87,4,00:00:12.9542129,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:51,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 9,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],88,4,00:00:13.6836767,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:52,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 10,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],89,4,00:00:14.3357066,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:55,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 11,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],90,4,00:00:16.9179798,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:55,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 12,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],91,4,00:00:17.5756102,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:56,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 13,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],92,4,00:00:18.0798092,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:56,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 14,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],93,4,00:00:18.7953166,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:57,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 15,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],94,4,00:00:19.3268966,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:58,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 16,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],95,4,00:00:19.8694450,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:58,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 17,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],96,4,00:00:20.3754508,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:59,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 18,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],97,4,00:00:20.9202819,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:59,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 19,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],98,4,00:00:20.9994442,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:59,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 20,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],99,4,00:00:21.0670055,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:59,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 21,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],100,4,00:00:21.1444337,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:59,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 22,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],101,4,00:00:21.2248720,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:59,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 23,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],102,4,00:00:21.2926882,
DATE,TIME,INT BOARD,RESULT,BOARD NO,REASON,SCORE,X,Y,SIDE,FIN BOARD,SCORE BOARD,POSITIONS VISTED,DEPTH,TIME ELAPSED,
06/09/2019,23:36:59,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],PASS,Board 24,Winning combination found,-1001,1,3,X,Minimax_SYSTST.GameBoard_SYSTST`1[Minimax_SYSTST.counters],Minimax_SYSTST.GameBoard_SYSTST`1[System.Int32],103,4,00:00:21.3711410,
